2025-10-14 17:18:45 | SUCCESS | __main__ | Logging system initialized
2025-10-14 17:20:45 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (538, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (539, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 474)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (540, 475)
2025-10-14 17:20:46 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (541, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (541, 476)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (541, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (542, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (542, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (544, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (544, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (543, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (544, 475)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (544, 474)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (544, 474)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (545, 474)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (547, 474)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (550, 474)
2025-10-14 17:20:47 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:48 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (559, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:48 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 475)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (559, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:49 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (559, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:50 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:51 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 474)
2025-10-14 17:20:51 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 474)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:52 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 472)
2025-10-14 17:20:53 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (558, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:54 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 473)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 473)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 473)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (557, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:55 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:56 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:56 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (556, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:57 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (555, 472)
2025-10-14 17:20:57 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 473)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 472)
2025-10-14 17:20:57 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 473)
2025-10-14 17:20:57 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 471)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:58 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 472)
2025-10-14 17:20:58 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (556, 472)
2025-10-14 17:20:59 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 471)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:59 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:59 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 471)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 472)
2025-10-14 17:20:59 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (555, 472)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 472)
2025-10-14 17:20:59 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 471)
2025-10-14 17:20:59 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:21:00 | INFO | __main__ | 
Received signal 2, shutting down...
2025-10-14 17:21:00 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (554, 471)
2025-10-14 17:21:00 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.94) at (554, 471)
2025-10-14 17:21:00 | WARNING | __main__ | 🚨 CRITICAL: OxygenTank detected (confidence: 0.93) at (553, 472)
2025-10-14 17:21:00 | INFO | __main__ | 
Received signal 2, shutting down...
